rho,z_maxima
34.300000000000004,41.09985975754111
34.300000000000004,42.73922414343806
34.300000000000004,45.16687125510547
34.300000000000004,50.33087538767791
34.300000000000004,43.586924076351806
34.300000000000004,46.616133909445324
34.300000000000004,51.15638764642985
34.300000000000004,42.44044844306938
34.300000000000004,44.690883303428116
34.300000000000004,48.966086368829586
34.300000000000004,45.68505553799496
34.300000000000004,52.57123522531304
34.300000000000004,40.60113177828081
34.300000000000004,42.06270355047192
34.300000000000004,44.12127984361224
34.300000000000004,47.66409712123301
34.300000000000004,48.15683615625948
34.300000000000004,47.13671459008826
34.300000000000004,49.45464018068763
34.300000000000004,44.896202064330424
34.300000000000004,49.50812029941073
34.300000000000004,44.81257896359124
34.300000000000004,49.27948207736185
34.300000000000004,45.1730411688149
34.300000000000004,50.34749047379493
34.300000000000004,43.56313242412977
34.300000000000004,46.57241131406622
34.4,45.67808886261153
34.4,52.04562482906232
34.4,41.55427751214399
34.4,43.34285067537488
34.4,46.114491693594246
34.4,57.194689252958696
34.4,35.443914078246614
34.4,35.743290841075826
34.4,36.10874980763406
34.4,36.534531704814434
34.4,37.03278631397304
34.4,37.61954791151389
34.4,38.31689094293023
34.4,39.15694218031482
34.4,40.190053920073716
34.4,41.5037842106418
34.4,43.276843400091515
34.4,46.00096164068817
34.4,54.37759838419469
34.4,38.66501531859294
34.4,39.57327495327339
34.4,40.71285433640211
34.4,42.1927931423635
34.4,44.27537151603359
34.4,47.88309333447008
34.4,48.079607736286945
34.4,47.66788899374969
34.4,48.56125561490869
34.4,46.73830403088747
34.4,51.29371361319293
34.4,42.54802283748017
34.5,43.50074152671147
34.5,46.31949423924307
34.5,55.147983731367134
34.5,38.0209397158087
34.5,38.77386357258466
34.5,39.69917068380788
34.5,40.85303782821914
34.5,42.35500692048267
34.5,44.47779742261559
34.5,48.20727234899835
34.5,47.79023487931948
34.5,48.69592241293087
34.5,46.84863950337472
34.5,51.47613074265532
34.5,42.59473915529663
34.5,44.83830811884251
34.5,49.03711599625965
34.5,46.2434277752297
34.5,58.34419364435831
34.5,34.63788656274723
34.5,34.775967654351355
34.5,34.973874624405404
34.5,35.20283414172318
34.5,35.46796927492175
34.5,35.77543829953307
34.5,36.132733248166346
34.5,36.54914120943189
34.5,37.03645956158757
34.5,37.61015811339447
34.5,38.291372291503535
34.5,39.11056236539472
34.5,40.11485355333022
34.6,50.392701538752846
34.6,44.41933868068285
34.6,47.97345811160437
34.6,48.68988163943634
34.6,47.21956726118714
34.6,50.710293135424656
34.6,43.956771127222225
34.6,47.06818120126794
34.6,51.23264813271385
34.6,43.22143692458002
34.6,45.785780979476094
34.6,51.76693158038782
34.6,42.49635590347661
34.6,44.64446255867713
34.6,48.457593057773444
34.6,47.6667277975732
34.6,49.42803807397039
34.6,45.92269578709221
34.6,52.39172197789774
34.6,41.67618050490069
34.6,43.45031905983944
34.6,46.17283716428455
34.6,54.034347076826975
34.6,39.62186272636915
34.6,40.72835216507695
34.6,42.16391723495444
34.6,44.1551700180872
34.6,47.44855588906232
34.6,50.012969624954685
34.6,44.991505529062174
34.6,49.26640862205803
34.7,47.26700114476977
34.7,51.09461212142683
34.7,43.712983929885276
34.7,46.557356875930175
34.7,55.4405963146725
34.7,38.211795294203654
34.7,38.973546134548016
34.7,39.911516385633234
34.7,41.08340526754922
34.7,42.612568267172044
34.7,44.782810603929164
34.7,48.64674703911743
34.7,47.668913596132185
34.7,49.87830895177301
34.7,45.523162074826864
34.7,50.554776977649446
34.7,44.49032636578147
34.7,48.019511182242105
34.7,48.99992643075069
34.7,47.006127434745586
34.7,52.1133600081459
34.7,42.32618198904841
34.7,44.350520397355844
34.7,47.74198558514968
34.7,49.68316080199522
34.7,45.83639356298456
34.7,51.639585117693336
34.7,42.95991002874017
34.7,45.31348116611606
34.7,49.94974873104224
34.800000000000004,42.846858126247554
34.800000000000004,45.09639414282221
34.800000000000004,49.2414699245502
34.800000000000004,46.92438093470924
34.800000000000004,53.30044762051815
34.800000000000004,41.08169881244407
34.800000000000004,42.57800646454427
34.800000000000004,44.68964899493522
34.800000000000004,48.33462738671008
34.800000000000004,48.69874260292388
34.800000000000004,47.94135233305484
34.800000000000004,49.621712329059484
34.800000000000004,46.27058858939579
34.800000000000004,53.32385982497457
34.800000000000004,41.052227298348015
34.800000000000004,42.538587100487824
34.800000000000004,44.63091136505772
34.800000000000004,48.2124652694295
34.800000000000004,48.971588625519566
34.800000000000004,47.41614854737119
34.800000000000004,51.13977461754347
34.800000000000004,43.950804311780985
34.800000000000004,46.908600443820625
34.800000000000004,53.393745986102736
34.800000000000004,40.96446499134598
34.800000000000004,42.42157836466392
34.800000000000004,44.45782370740928
34.800000000000004,47.862947702164384
34.800000000000004,49.82160052182417
34.800000000000004,45.94144474995078
34.9,52.89918177895858
34.9,41.874127669172196
34.9,43.63320278046018
34.9,46.301318059852136
34.9,52.98741995930507
34.9,41.76070749350609
34.9,43.475175546261205
34.9,46.040541654567065
34.9,51.82294843356564
34.9,43.29893546884333
34.9,45.75145378958277
34.9,50.83237880401241
34.9,44.70086940370583
34.9,48.2527223221965
34.9,49.29568459026736
34.9,47.17895871875943
34.9,52.712567551522376
34.9,42.11554213311301
34.9,43.97386090013994
34.9,46.884461241826614
34.9,54.64158532426738
34.9,39.70381492351031
34.9,40.7746463607756
34.9,42.15384264692113
34.9,44.03404777633069
34.9,46.99084444261978
34.9,53.78474227025957
34.9,40.754325397841136
34.9,42.12014445223251
34.9,43.98601848557218
34.9,46.90586352482222
35.0,47.68985798160443
35.0,51.311927670811976
35.0,44.31172125187193
35.0,47.41507494785481
35.0,52.32797104270111
35.0,42.909931372992006
35.0,45.100769447358594
35.0,48.99890444463096
35.0,48.09783924147639
35.0,50.11806773370068
35.0,46.11969590889446
35.0,51.8225882108259
35.0,43.595105505233654
35.0,46.17730369241358
35.0,52.047314759142765
35.0,43.28776603368445
35.0,45.68391165474878
35.0,50.43704562830436
35.0,45.61380132097372
35.0,50.24109956363149
35.0,45.92205962567852
35.0,51.14243222228934
35.0,44.55575438977046
35.0,47.87327354375943
35.0,50.73920916051381
35.0,45.15167268237399
35.0,49.108700317555495
35.0,47.88497099457229
35.0,50.70662613981502
35.0,45.200826846832385
35.0,49.22021321558421
35.1,53.31899049728278
35.1,41.9015369189376
35.1,43.61014275526988
35.1,46.15235577978445
35.1,51.6706682377684
35.1,44.10498879348665
35.1,46.97614409441236
35.1,57.33638351595951
35.1,37.089562925503365
35.1,37.57359157359598
35.1,38.161479633543884
35.1,38.862992103951456
35.1,39.710679651385426
35.1,40.75506073205545
35.1,42.0829522088514
35.1,43.86871349765404
35.1,46.577798849496695
35.1,53.51975695347249
35.1,41.645509383581526
35.1,43.258763610138836
35.1,45.59589650705683
35.1,50.0361854970002
35.1,46.58552169065228
35.1,53.55790068247734
35.1,41.59711101444921
35.1,43.19296131903297
35.1,45.49414058511688
35.1,49.78289328666169
35.1,47.01512293368439
35.1,56.35522084688368
35.2,50.520750718714055
35.2,46.12808112723191
35.2,51.345160576914814
35.2,44.87504823398328
35.2,48.31877482813505
35.2,50.44856203565013
35.2,46.24329186591661
35.2,51.72295411137456
35.2,44.332271257122656
35.2,47.30732561670944
35.2,54.52474257217753
35.2,40.66792723990448
35.2,41.940469721887574
35.2,43.640549027737805
35.2,46.14904337878547
35.2,51.41601046052045
35.2,44.77196451801665
35.2,48.11807869424867
35.2,51.008180493238314
35.2,45.37464930347372
35.2,49.367682292415104
35.2,48.12345439682602
35.2,50.99415841498074
35.2,45.395781980145685
35.2,49.415422664271226
35.2,48.032572389685356
35.2,51.26774266785396
35.2,44.98856906660115
35.2,48.54531540802769
35.2,49.87588476601407
35.300000000000004,55.412300235357556
35.300000000000004,39.86128186528063
35.300000000000004,40.8971303142663
35.300000000000004,42.222894777658546
35.300000000000004,44.0019353612252
35.300000000000004,46.68359462086776
35.300000000000004,53.15705599225963
35.300000000000004,42.680105785396854
35.300000000000004,44.64458225974571
35.300000000000004,47.8021123807594
35.300000000000004,52.64427240462376
35.300000000000004,43.359593344524384
35.300000000000004,45.65537271262893
35.300000000000004,49.89308852608759
35.300000000000004,47.514450765915306
35.300000000000004,54.07401691101733
35.300000000000004,41.50563010686224
35.300000000000004,43.016435059884245
35.300000000000004,45.142582185712826
35.300000000000004,48.76506018764518
35.300000000000004,49.77898572095247
35.300000000000004,47.71926853648257
35.300000000000004,53.002645669853294
35.300000000000004,42.88280820942967
35.300000000000004,44.9397242933188
35.300000000000004,48.36017897719813
35.300000000000004,50.80199467822222
35.300000000000004,46.00827279227799
35.300000000000004,50.79244403308941
35.300000000000004,46.02295213456155
35.4,50.35482998904803
35.4,47.06082742876181
35.4,54.831227082664114
35.4,40.84142419391463
35.4,42.12077978322539
35.4,43.83023243496144
35.4,46.34995313791015
35.4,51.60272582249131
35.4,45.11442500407716
35.4,48.609153546235746
35.4,50.597467667604164
35.4,46.65957161031785
35.4,52.68964224800457
35.4,43.590550299101366
35.4,45.966643617123616
35.4,50.51736866423091
35.4,46.79022990886664
35.4,53.251839151915426
35.4,42.842727353070096
35.4,44.843887535928914
35.4,48.09341834349695
35.4,52.13901868221316
35.4,44.34776778728218
35.4,47.20179322213995
35.4,56.27866311473377
35.4,39.09911211508791
35.4,39.9385688993173
35.4,40.98463384366213
35.4,42.31417140542157
35.4,44.09826659645005
35.4,46.78602750152097
35.5,52.6018812738005
35.5,44.003915120476414
35.5,46.57200797042209
35.5,52.090923406312854
35.5,44.71632705715553
35.5,47.78035977251101
35.5,54.1969662314756
35.5,41.91007083276513
35.5,43.507415261026466
35.5,45.79826742993136
35.5,49.9638308513418
35.5,48.092230347333874
35.5,52.73212547910609
35.5,43.82623718970809
35.5,46.28819395771509
35.5,51.21441217399315
35.5,46.00847698781226
35.5,50.46570325368548
35.5,47.21107681054191
35.5,55.250860247428136
35.5,40.601890581471146
35.5,41.79236536358857
35.5,43.35577551294975
35.5,45.5684480078701
35.5,49.44988839025591
35.5,49.08640160601912
35.5,49.871427429373284
35.5,48.26370495104085
35.5,52.110186842399614
35.5,44.689105062706574
35.5,47.73172795183775
35.6,45.1078535835385
35.6,48.42777010921787
35.6,52.10292105155425
35.6,45.00240354231131
35.6,48.226362959024065
35.6,52.81682298360453
35.6,44.004958714184724
35.6,46.52177438776584
35.6,51.701715710228996
35.6,45.58723898881274
35.6,49.37722596359987
35.6,49.6303430206917
35.6,49.101992748322544
35.6,50.252913794133235
35.6,47.92361121334829
35.6,54.210421957691096
35.6,42.17377223685444
35.6,43.83818955804104
35.6,46.26359995532465
35.6,50.969677846961545
35.6,46.71468649649629
35.6,52.3203212884795
35.6,44.69316639482807
35.6,47.66997756832914
35.6,56.179607102209545
35.6,39.75410629287438
35.6,40.70915283958077
35.6,41.917382664606514
35.6,43.49744500382929
35.6,45.74001769311309
35.7,43.180547216432025
35.7,45.230703937184536
35.7,48.57793002275902
35.7,52.1465879084113
35.7,45.24427305131314
35.7,48.59916622139267
35.7,52.07871090051959
35.7,45.34260469654342
35.7,48.787703546017525
35.7,51.512784980281886
35.7,46.18601782915041
35.7,50.61169607970459
35.7,47.64163717137232
35.7,58.95336723971929
35.7,36.89048796130871
35.7,37.24384514688264
35.7,37.68274532830335
35.7,38.20219853693144
35.7,38.82061610995219
35.7,39.56335210161837
35.7,40.46739222405545
35.7,41.591108404915396
35.7,43.03754805119375
35.7,45.02366940406663
35.7,48.19383000613352
35.7,53.59409273631127
35.7,43.25498365386041
35.7,45.3334410713582
35.7,48.77440727026338
35.7,51.55076480722099
35.7,46.127969044397
35.800000000000004,43.41072258579378
35.800000000000004,45.52992157433261
35.800000000000004,49.06912119504171
35.800000000000004,51.21145136698452
35.800000000000004,46.98068813775448
35.800000000000004,52.72534995135602
35.800000000000004,44.724272313007766
35.800000000000004,47.59402227766978
35.800000000000004,56.001725726694374
35.800000000000004,40.50910805620671
35.800000000000004,41.61441584568374
35.800000000000004,43.04419387857137
35.800000000000004,44.998270369218424
35.800000000000004,48.075844457550225
35.800000000000004,55.02508459847445
35.800000000000004,41.7069634909924
35.800000000000004,43.15807392237148
35.800000000000004,45.16180899927104
35.800000000000004,48.37086268999971
35.800000000000004,53.48689287399211
35.800000000000004,43.68576291175986
35.800000000000004,45.93403030921818
35.800000000000004,49.90542866881293
35.800000000000004,49.305871181871915
35.800000000000004,50.61796284447047
35.800000000000004,47.97465330984373
35.800000000000004,55.80519903894419
35.800000000000004,40.74716389640575
35.800000000000004,41.91565202132935
35.800000000000004,43.44295054329277
35.800000000000004,45.57743379095502
35.9,48.9382737504309
35.9,52.05583933299867
35.9,45.99425897194993
35.9,49.91924007381193
35.9,49.660227118803334
35.9,50.2162001838956
35.9,49.06811745871826
35.9,51.68212011670484
35.9,46.56158159010267
35.9,51.25679368547476
35.9,47.23540779633931
35.9,53.39098157402461
35.9,44.10564125051752
35.9,46.53319269392647
35.9,51.187512590637965
35.9,47.34854322527915
35.9,53.872077822579676
35.9,43.464157556081624
35.9,45.56394554263216
35.9,49.046583475763626
35.9,51.74085619725556
35.9,46.470992438063746
35.9,51.02451759058627
35.9,47.6188730046315
35.9,55.38318407177868
35.9,41.539090646517074
35.9,42.91355758379714
35.9,44.77959530943596
35.9,47.63121114950585
35.9,55.481813794987
36.0,51.878371932751236
36.0,46.577362710355786
36.0,51.14089318235057
36.0,47.75987908765341
36.0,55.71162820851153
36.0,41.40959520137218
36.0,42.722244305908184
36.0,44.48180236531824
36.0,47.08408654136509
36.0,52.580073300307895
36.0,45.53401146315454
36.0,48.90026691190867
36.0,52.69416528188249
36.0,45.37040331421586
36.0,48.5965130695287
36.0,53.832630408842064
36.0,43.80479065639073
36.0,46.02930621357583
36.0,49.890099159795376
36.0,50.113166129920366
36.0,49.64724398110562
36.0,50.657268191067544
36.0,48.604067599161
36.0,53.80380084831057
36.0,43.843131584549596
36.0,46.0868719159795
36.0,50.01238053556966
36.0,49.853932338186596
36.0,50.192562434182044
36.0,49.4872676787482
36.0,51.03946805636314
36.1,55.18083626297679
36.1,42.34711431453667
36.1,43.93449525080554
36.1,46.18843769628844
36.1,50.120345390763205
36.1,50.01702401584273
36.1,50.2375352190701
36.1,49.775981899852354
36.1,50.77603768044076
36.1,48.742424400319955
36.1,53.868199363304235
36.1,44.047171330894884
36.1,46.352602258836725
36.1,50.47911775156918
36.1,49.29715661129484
36.1,51.99415342897632
36.1,46.7171106354785
36.1,51.34146603330531
36.1,47.75994121132742
36.1,55.08091891763236
36.1,42.47316131692729
36.1,44.10476970900538
36.1,46.446220279042784
36.1,50.69167487845478
36.1,48.89641507900288
36.1,53.26791330205412
36.1,44.863516238086845
36.1,47.647616220958696
36.1,54.48315424173594
36.1,43.23809770693883
36.1,45.165562335536734
36.2,44.117846947423345
36.2,46.416584799597295
36.2,50.5027864116786
36.2,49.62178422005606
36.2,51.58411744296161
36.2,47.69226532575063
36.2,54.284340722013994
36.2,43.783924782308624
36.2,45.918303880100126
36.2,49.471539006218784
36.2,51.98146234176107
36.2,47.05636650868216
36.2,52.07778163837404
36.2,46.906274394547495
36.2,51.670954724347126
36.2,47.55032161630331
36.2,53.690800488912735
36.2,44.5782525769074
36.2,47.13004637427245
36.2,52.2932716704439
36.2,46.57648757891582
36.2,50.85977860677293
36.2,48.94415450209553
36.2,53.68095891416318
36.2,44.59172485395283
36.2,47.151449331757796
36.2,52.35602232438413
36.2,46.481770061123235
36.2,50.64345681264422
36.2,49.34889728070959
36.2,52.330771212367104
36.300000000000004,45.21352097518998
36.300000000000004,48.11578309740842
36.300000000000004,56.210774798400315
36.300000000000004,41.62111809023482
36.300000000000004,42.928490074549806
36.300000000000004,44.67681222061395
36.300000000000004,47.24184953676904
36.300000000000004,52.422899499202764
36.300000000000004,46.69474607767834
36.300000000000004,51.004701041690645
36.300000000000004,49.03464864860815
36.300000000000004,53.93873579773954
36.300000000000004,44.53505588271959
36.300000000000004,47.01289623486776
36.300000000000004,51.792023407485615
36.300000000000004,47.682753806382856
36.300000000000004,53.89876151387251
36.300000000000004,44.58909823950943
36.300000000000004,47.09759218965249
36.300000000000004,52.01758656772412
36.300000000000004,47.321514854379686
36.300000000000004,52.655078573201706
36.300000000000004,46.34690567377859
36.300000000000004,50.237198605437825
36.300000000000004,50.55585938555801
36.300000000000004,49.892742339664856
36.300000000000004,51.34673309811613
36.300000000000004,48.42806459859911
36.300000000000004,58.33921825496486
36.300000000000004,39.09947433708133
36.300000000000004,39.78798299847938
36.300000000000004,40.63973451570932
36.4,51.086863176979335
36.4,49.24015533827652
36.4,53.75264095037692
36.4,45.083381841927334
36.4,47.839484539010016
36.4,54.21262433793853
36.4,44.45774065797228
36.4,46.846685289950855
36.4,51.2332431281156
36.4,48.973974609017176
36.4,54.874195738725064
36.4,43.58496515595235
36.4,45.55695902548925
36.4,48.64902217502047
36.4,57.053767032153154
36.4,40.87132854080981
36.4,41.95204153330861
36.4,43.3447218279443
36.4,45.22414936543498
36.4,48.07856681803863
36.4,55.35137376556087
36.4,42.97182583318685
36.4,44.699148157425576
36.4,47.2276324004419
36.4,52.19713083946698
36.4,47.36124385403957
36.4,52.5697015353878
36.4,46.78695859872935
36.4,51.0892277931857
36.4,49.23579957722901
36.4,53.76876241784989
36.5,47.47489255758199
36.5,52.70961049472745
36.5,46.8895659641262
36.5,51.19789633555747
36.5,49.392809689733106
36.5,53.77508649360327
36.5,45.34912267336534
36.5,48.22299226617125
36.5,55.658626857879035
36.5,42.862726105230266
36.5,44.52143271552024
36.5,46.905651522117786
36.5,51.239836514288406
36.5,49.31559852105118
36.5,54.06206765223829
36.5,44.95402026830966
36.5,47.57570479529872
36.5,53.01247629026684
36.5,46.43802254145876
36.5,50.22222123138668
36.5,51.409511307955206
36.5,49.00958840899283
36.5,55.453547191338984
36.5,43.122982021175524
36.5,44.877310777569264
36.5,47.45941756014961
36.5,52.664570534671
36.5,46.95780225309271
36.5,51.35680316066782
36.5,49.103297704189025
36.5,54.970737869018755
36.6,48.9214736794645
36.6,57.02827554902211
36.6,41.44528207411937
36.6,42.63754533628509
36.6,44.1997856222552
36.6,46.381710901467514
36.6,50.020467830733296
36.6,52.3550249424861
36.6,47.758549033605156
36.6,53.36051299852277
36.6,46.237417372203055
36.6,49.73634166265725
36.6,53.169782629990706
36.6,46.51544139924727
36.6,50.28185464144504
36.6,51.692378220192744
36.6,48.85844544288714
36.6,57.66739521307912
36.6,40.67938438443386
36.6,41.672952812665784
36.6,42.93907506661689
36.6,44.605291090485444
36.6,46.98941261572443
36.6,51.30511601778979
36.6,49.552574128831324
36.6,53.77541774785515
36.6,45.647025043317186
36.6,48.66770519638599
36.6,59.22274410466194
36.6,38.892479260125626
36.6,39.486788736973054
36.6,40.222028329293494
36.7,40.433947935094174
36.7,41.349445242339165
36.7,42.50617725051896
36.7,43.99992186218365
36.7,46.05346753134801
36.7,49.32160230027287
36.7,55.35523450745804
36.7,43.81481019639032
36.7,45.78130716240973
36.7,48.8401680202862
36.7,61.27525692008965
36.7,37.254262322481985
36.7,37.48509302421855
36.7,37.81070267732713
36.7,38.19710404496415
36.7,38.656819633939236
36.7,39.205919568851975
36.7,39.86570533416362
36.7,40.66573936849779
36.7,41.649690827415085
36.7,42.88788575528492
36.7,44.50877007935555
36.7,46.800570921710424
36.7,50.77417701727913
36.7,50.98482852560068
36.7,50.544986272915544
36.7,51.49553420104482
36.7,49.559344373011115
36.7,54.33078042010668
36.7,45.175417568697235
36.7,47.82637662808705
36.7,53.35510067786569
36.7,46.551510265303854
36.800000000000004,41.12038936242057
36.800000000000004,42.18564801262847
36.800000000000004,43.556135936146596
36.800000000000004,45.39301519059957
36.800000000000004,48.13021033727583
36.800000000000004,54.12399373435781
36.800000000000004,45.75677032858901
36.800000000000004,48.72856452490045
36.800000000000004,57.1915302486849
36.800000000000004,41.79266305577775
36.800000000000004,43.03856750465499
36.800000000000004,44.68462489209876
36.800000000000004,47.02301369158112
36.800000000000004,51.140668920623526
36.800000000000004,50.608432590465924
36.800000000000004,51.76559504136337
36.800000000000004,49.42316941713527
36.800000000000004,55.59401768807109
36.800000000000004,43.79009188199141
36.800000000000004,45.7126428976341
36.800000000000004,48.659434509544525
36.800000000000004,56.658119758596506
36.800000000000004,42.446780239700104
36.800000000000004,43.887515772633755
36.800000000000004,45.85810952628622
36.800000000000004,48.90779843368788
36.800000000000004,59.676704544446316
36.800000000000004,38.912696547174356
36.800000000000004,39.47653945787005
36.800000000000004,40.17591158373397
36.800000000000004,41.02754524126463
36.800000000000004,42.08152841946798
36.800000000000004,43.42114961574693
36.9,48.68574436523285
36.9,56.21918763492319
36.9,43.27361242933851
36.9,44.966522978709534
36.9,47.408161863987154
36.9,51.88865838743968
36.9,49.552533007723014
36.9,55.68809031757908
36.9,43.95228045843056
36.9,45.90850856994723
36.9,48.930322758422896
36.9,58.18922672765567
36.9,40.86817005778082
36.9,41.85058169447968
36.9,43.101968936640084
36.9,44.74280204142579
36.9,47.06831405689826
36.9,51.127096575205364
36.9,51.02058319843027
36.9,51.24778553574148
36.9,50.772632774350896
36.9,51.80112079540318
36.9,49.711124021812815
36.9,54.965839768650675
36.9,44.901475309494735
36.9,47.301993486655775
36.9,51.64245091653373
36.9,50.0030205690081
36.9,53.8921475857202
36.9,46.38514971668575
36.9,49.77089921516734
36.9,54.72040918026704
37.0,45.482296443444255
37.0,48.16176144426465
37.0,53.742378284869844
37.0,46.9070948052369
37.0,50.68726013866937
37.0,52.43127724711268
37.0,48.95493249897132
37.0,57.41837692159587
37.0,42.06305124186639
37.0,43.341744369086186
37.0,45.03946650284475
37.0,47.474969886321446
37.0,51.91313197488141
37.0,49.86065317843633
37.0,54.98599980119809
37.0,45.165235025459076
37.0,47.6621017672808
37.0,52.36206274843796
37.0,49.0714794661739
37.0,58.63145511718234
37.0,40.616829779682625
37.0,41.519582790411334
37.0,42.66035521268
37.0,44.12914788814522
37.0,46.1334155389996
37.0,49.25362837717579
37.0,59.43124430027963
37.0,39.701152272978696
37.0,40.396618240517135
37.0,41.2627280921063
37.0,42.33712481833348
37.0,43.70676280879597
37.1,54.35846917444048
37.1,46.32560780113409
37.1,49.51697761382535
37.1,57.74518320326927
37.1,41.9392800580772
37.1,43.16090777307236
37.1,44.76806954256375
37.1,47.02396552394411
37.1,50.83195160369836
37.1,52.50903047891781
37.1,49.16073594528229
37.1,58.433804207582874
37.1,41.116275565107735
37.1,42.12120239316282
37.1,43.40541694397246
37.1,45.09770946791097
37.1,47.51941802163436
37.1,51.887933319581926
37.1,50.26476916691564
37.1,54.10255655390394
37.1,46.69030506371537
37.1,50.18000919322486
37.1,54.38266809781481
37.1,46.29146568769861
37.1,49.45688009876852
37.1,58.339717731440885
37.1,41.22754883007705
37.1,42.26041386283385
37.1,43.58467161660356
37.1,45.34200870089781
37.1,47.89630461283934
37.1,52.80234714093417
37.2,44.47060335214305
37.2,46.55192586276006
37.2,49.85495167351852
37.2,56.40621780192513
37.2,43.87802616649727
37.2,45.70740080406283
37.2,48.42452683224415
37.2,54.12395301249568
37.2,46.96402244284815
37.2,50.61735012097409
37.2,53.53407698845465
37.2,47.84183208763405
37.2,52.508562192623415
37.2,49.5008888401119
37.2,59.55196591287809
37.2,40.08874378141271
37.2,40.833400737588576
37.2,41.764520919240084
37.2,42.929225805819925
37.2,44.43403138054016
37.2,46.499387946566884
37.2,49.76090051481215
37.2,56.95979707485435
37.2,43.17925428686435
37.2,44.75648965214686
37.2,46.96748099995665
37.2,50.629530933136664
37.2,53.49944965644478
37.2,47.89482311073886
37.2,52.639050601088066
37.2,49.27771059602335
37.2,58.58455842921735
37.300000000000004,54.51582446055313
37.300000000000004,46.70474662144094
37.300000000000004,50.05161822610601
37.300000000000004,56.15325718500004
37.300000000000004,44.48645531623945
37.300000000000004,46.53122957837426
37.300000000000004,49.74742041380013
37.300000000000004,58.10413980987572
37.300000000000004,42.04976268115006
37.300000000000004,43.25864425249882
37.300000000000004,44.845822412361194
37.300000000000004,47.05993709225776
37.300000000000004,50.721111186214586
37.300000000000004,53.720457900411326
37.300000000000004,47.87318080770868
37.300000000000004,52.44470468747022
37.300000000000004,49.95791754795967
37.300000000000004,56.646662080696466
37.300000000000004,43.852906527047715
37.300000000000004,45.64206762593109
37.300000000000004,48.26962095233018
37.300000000000004,53.46299726337356
37.300000000000004,48.26915536441622
37.300000000000004,53.456208275476016
37.300000000000004,48.27974370069383
37.300000000000004,53.4855738047846
37.300000000000004,48.233998271117414
37.300000000000004,53.35970899645661
37.300000000000004,48.43106935186887
37.300000000000004,53.92211030474394
37.300000000000004,47.56927633274435
37.300000000000004,51.75581501573002
37.4,46.466197076612985
37.4,49.56767197613394
37.4,59.67634567718481
37.4,40.47308687052353
37.4,41.267624604305304
37.4,42.265544686962244
37.4,43.52484664045984
37.4,45.17592421716015
37.4,47.509039219489765
37.4,51.52542340674271
37.4,52.143726532091975
37.4,50.87138723742491
37.4,53.77600259707057
37.4,48.103993811000805
37.4,52.86268729287731
37.4,49.57433294597076
37.4,59.767066542420814
37.4,40.37034431125211
37.4,41.1414870261881
37.4,42.10869684322713
37.4,43.324498093490206
37.4,44.907431474053695
37.4,47.111726343720896
37.4,50.73478338235397
37.4,54.1751482974572
37.4,47.50392096575648
37.4,51.50929355219338
37.4,52.17969741563793
37.4,50.802556234536006
37.4,53.97484432734365
37.4,47.802358053416434
37.4,52.15298709125954
37.5,48.747792514420404
37.5,54.46633995880674
37.5,47.38412155280186
37.5,51.16979523670257
37.5,53.426851117215634
37.5,48.973463263567425
37.5,55.23197230889718
37.5,46.298239967339065
37.5,49.21655628662218
37.5,56.23578406292267
37.5,44.94935614158712
37.5,47.12701689899934
37.5,50.68082102296442
37.5,54.87420736309717
37.5,46.79858402978689
37.5,50.07521925562006
37.5,57.684656472518135
37.5,43.10897349834531
37.5,44.585632645943434
37.5,46.611276884126205
37.5,49.7529428775477
37.5,61.60605318920716
37.5,38.722568544594786
37.5,39.11682040715786
37.5,39.62318808104257
37.5,40.23339530467891
37.5,40.97386555519092
37.5,41.88226562613216
37.5,43.01637104422929
37.5,44.47461011575244
37.5,46.4539869867424
37.5,49.483922622656586
37.6,53.27135935731322
37.6,49.55839061906976
37.6,57.60090641023491
37.6,43.48920002387269
37.6,45.06424027108477
37.6,47.26461169625704
37.6,50.85808987840228
37.6,54.823771991350945
37.6,47.1722870807845
37.6,50.67933070785902
37.6,55.44594284219901
37.6,46.29896860788756
37.6,49.16055202553899
37.6,55.650573894320445
37.6,46.01905845431562
37.6,48.70878985174843
37.6,54.14554840417419
37.6,48.17111140553214
37.6,52.745225193644046
37.6,50.46983836453878
37.6,56.307281766121584
37.6,45.14197687735932
37.6,47.37058111071264
37.6,51.06011624633033
37.6,54.20068332156411
37.6,48.08799284639741
37.6,52.55268762680003
37.6,50.822715423518815
37.6,54.94392843614752
37.6,47.00074431643427
37.6,50.36527901215389
37.6,56.8081137525129
37.7,58.61436402286113
37.7,42.52152540523208
37.7,43.774428290380804
37.7,45.42977221486594
37.7,47.76432865192671
37.7,51.74818043473481
37.7,52.86971979941307
37.7,50.59757981020395
37.7,56.413090785090304
37.7,45.28962444531517
37.7,47.548644067475074
37.7,51.317494512995516
37.7,53.95242663449196
37.7,48.78622613454982
37.7,54.17018646200743
37.7,48.448747880296494
37.7,53.27480103643998
37.7,49.888638669417425
37.7,59.66277715395417
37.7,41.28161767824843
37.7,42.209531664077595
37.7,43.389107242504366
37.7,44.91581699936788
37.7,47.01296660017866
37.7,50.32120289645794
37.7,57.92093788146245
37.7,43.36857068332581
37.7,44.877798530134086
37.7,46.958472363898686
37.7,50.22471351935725
37.7,58.67388599477542
37.7,42.449793238862746
37.800000000000004,51.31472874141165
37.800000000000004,54.43749636114743
37.800000000000004,48.35707267228249
